reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
09c8c5d9-aee2-4007-9a06-d0ea0f241e78,Gaurav Magar,https://play-lh.googleusercontent.com/a-/ALV-UjUyDxdPsPJnhiI-xoFfdoA4qiG7Xs2DVEGgCvJbzcuX5ihUGfk,Love it,5,0,,2025-01-12 12:07:44,,,
1a996aaf-ff6f-4c1b-9039-7fe11852dcb6,Akash Behera,https://play-lh.googleusercontent.com/a/ACg8ocKV6FvBr5bm2Ukwx5s_CZTEZC8IGvPApKtiwwsGYbhs8zPv3Q=mo,Impres app,5,0,362.0.0.33.241,2025-01-12 12:07:44,,,362.0.0.33.241
e77e205d-100b-4c63-9fe8-04849f24bb31,Piyush Patil,https://play-lh.googleusercontent.com/a/ACg8ocKDkjzP_qkpJ4tMAJyS926Mnr70EW9Ow5tD-bXLKnyhdaoT=mo,Best app in the world,5,0,,2025-01-12 12:05:37,,,
7cdc2791-5cdc-4bf7-9a25-346e9f25bd83,Deshi Ramesh Ramesh,https://play-lh.googleusercontent.com/a/ACg8ocLkuYNqrK6dfZf9c3AJ1nLgbvez5_O_OHZOce1p7dko7upzSA=mo,💗🙏,5,0,361.0.0.46.88,2025-01-12 12:05:33,,,361.0.0.46.88
f542c1f3-2366-4dc2-8e45-5e8bc88ef23f,Shiv Kumar Bajpai,https://play-lh.googleusercontent.com/a-/ALV-UjV6DfxXz0NHFfnxQdXsvw9sUjkwfVK_9OkC3tYYMdduIADgh8FTKg,Nice veri nice 🍏,5,0,362.0.0.33.241,2025-01-12 12:04:42,,,362.0.0.33.241
1b9383e4-ebd0-4948-8d55-1c2650d9ba9c,Jopiya Jopiya,https://play-lh.googleusercontent.com/a/ACg8ocJlgh4msnDU09VfrenzYDxPLooXRzJsuoPz2eelr29jekC8vQ=mo,Nice app,5,0,362.0.0.33.241,2025-01-12 12:03:58,,,362.0.0.33.241
e47911b1-9141-4823-a990-8af9e83141bd,M R N A J I M,https://play-lh.googleusercontent.com/a-/ALV-UjVxVzdHBE28TV71jsSn1rltkTyXbL_emazg8jgsTz5xI2iXuGc,Update,5,0,362.0.0.33.241,2025-01-12 12:03:56,,,362.0.0.33.241
6f51f04e-d423-40c4-a6cc-9c407506d0d5,Aditi Zipru,https://play-lh.googleusercontent.com/a/ACg8ocJ_Gwjod32YYwUTg4nTMe7ElciVv2KC_Q4_2zgRsNdySB-Ep_o=mo,Amazing app,5,0,362.0.0.33.241,2025-01-12 12:03:50,,,362.0.0.33.241
acf2f9eb-da69-4ecd-8382-4362371ed322,Prabhakar,https://play-lh.googleusercontent.com/a/ACg8ocKjm-lycSiKrCbmox7XVsPZVxCe6snJG3G7TcDCQxTOXzxRsQ=mo,Good,5,0,,2025-01-12 12:03:44,,,
2462370f-34d6-4831-8bef-934e7320f9c2,Aryan Ashish,https://play-lh.googleusercontent.com/a-/ALV-UjVpVjQhS0li81qSTzUseQ9XruaU5W4Dl9it4AtP9s-9DxSgAqAR,Very nice and beautiful 😍,5,0,237.0.0.14.102,2025-01-12 12:03:34,,,237.0.0.14.102
0d29d6dd-28e9-4164-acbb-6d5a822161a2,Abhinav Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLkRlfNrGeqZeUQbaFk9H_yVYCFteWqOAl1jP82FNaHK-9cbQ=mo,Good 👍,5,0,,2025-01-12 12:03:22,,,
f920ea33-7b36-4bfa-99a3-e307143334de,Anju Anju devi,https://play-lh.googleusercontent.com/a/ACg8ocJus2VhfKTlmXxh-PimetOd2LUUSh32r1AHujDXxST-Hj1nog=mo,Nice,5,1,,2025-01-12 12:03:14,,,
